epoch,accuracy,loss,val_accuracy,val_loss
62,0.5326428413391113,1.6507869958877563,0.6230590343475342,1.3670605421066284

63,0.34375,2.102189302444458,0.6257764101028442,1.366371989250183

64,0.5470809936523438,1.6114251613616943,0.6172360181808472,1.3507715463638306

65,0.59375,1.5038938522338867,0.6242235898971558,1.3472871780395508

66,0.5517891049385071,1.5965057611465454,0.5399844646453857,1.6223058700561523

67,0.53125,1.5408955812454224,0.5640528202056885,1.5171104669570923

68,0.5743879675865173,1.5449249744415283,0.6420807242393494,1.2951083183288574

69,0.5,1.533210039138794,0.6230590343475342,1.3636724948883057

70,0.5495919585227966,1.5453557968139648,0.6273291707038879,1.3459923267364502

71,0.59375,1.5504958629608154,0.6125776171684265,1.3965058326721191

72,0.5872567296028137,1.507399320602417,0.6281055808067322,1.3370835781097412

73,0.5,1.9310790300369263,0.6704192757606506,1.2093112468719482

74,0.5922787189483643,1.4583731889724731,0.720108687877655,1.065185785293579

75,0.53125,1.5456470251083374,0.7267080545425415,1.052875280380249

76,0.604519784450531,1.4484237432479858,0.6801242232322693,1.182669758796692

77,0.5,1.724450945854187,0.6843944191932678,1.1608796119689941

78,0.5973007082939148,1.4501346349716187,0.6867235898971558,1.1452534198760986

79,0.59375,1.514482021331787,0.6940993666648865,1.1354700326919556

80,0.6242938041687012,1.393010139465332,0.7041925191879272,1.1215170621871948

81,0.65625,1.210100531578064,0.698369562625885,1.170501708984375

82,0.6208412051200867,1.3905038833618164,0.7084627151489258,1.133021354675293

83,0.625,1.43800950050354,0.711568295955658,1.1190253496170044

84,0.6136220693588257,1.399701476097107,0.70652174949646,1.163832187652588

85,0.75,1.1475882530212402,0.6688664555549622,1.2695744037628174

86,0.6315128803253174,1.362156629562378,0.720108687877655,1.098089575767517

87,0.6875,1.1342031955718994,0.7177795171737671,1.111620545387268

88,0.6362209916114807,1.3264120817184448,0.7562111616134644,0.9495194554328918

89,0.71875,1.27573561668396,0.7639751434326172,0.9253909587860107

90,0.6494036316871643,1.2954556941986084,0.7472826242446899,1.004403829574585

91,0.5,1.6126517057418823,0.7577639818191528,0.9698614478111267

92,0.6563088297843933,1.2887860536575317,0.73097825050354,1.033889651298523

93,0.6875,1.3286792039871216,0.7453415989875793,0.9862931370735168

94,0.6632140874862671,1.271713376045227,0.7678571343421936,0.9017605781555176

95,0.5625,1.348348617553711,0.7674689292907715,0.9046216607093811

96,0.6591337323188782,1.2578612565994263,0.7158384919166565,1.0606563091278076

97,0.71875,1.0703662633895874,0.7255434989929199,1.0240840911865234

98,0.6541117429733276,1.2567131519317627,0.7895962595939636,0.8598856329917908

99,0.6875,1.060660719871521,0.7829968929290771,0.870618462562561

100,0.6748273968696594,1.2040395736694336,0.763198733329773,0.9564914107322693

101,0.71875,1.0672240257263184,0.7767857313156128,0.9058260917663574

102,0.6911487579345703,1.1700798273086548,0.7379658222198486,1.0142899751663208

103,0.6875,1.1587294340133667,0.7352484464645386,1.033335566520691

104,0.6883239150047302,1.1773370504379272,0.7635869383811951,0.9337570667266846

105,0.75,1.1424055099487305,0.7701863646507263,0.9039435386657715

106,0.6801632046699524,1.187979817390442,0.75,0.9610989689826965

107,0.625,1.2062621116638184,0.7981366515159607,0.8451642990112305

108,0.6914626359939575,1.1692219972610474,0.8163819909095764,0.7883591055870056

109,0.71875,0.9859631061553955,0.8202639818191528,0.7781813144683838

